Takim No, Paket No, Zaman, Basinc1, Basinc2, Yukseklik1 , yukseklik2, Irtifa Farki, Inis Hizi, Sicaklik, Pil Gerilimi, GPS Longtitude1, GPS Latitude1, GPS Altitude1, GPS Latitude2, GPS Longtitude, GPS Altitude2, Uydu Statusu, Pitch, Roll, Yaw, Donus Sayisi, Video Aktarim Bilgisi
464474,10,3:29:54,90336,0,-0.411123,0.000000,0.411123,0.135391,32.169998,3.249442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.610343,-0.333566,2.148532,0,hayir 
464474,11,3:29:55,90337,0,-0.388285,0.000000,0.388285,-0.025375,32.150002,3.273476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.598337,-0.327723,2.183738,0,hayir 
464474,12,3:29:56,90337,0,-0.464376,0.000000,0.464376,0.084545,32.150002,3.273476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.572843,-0.313090,2.237782,0,hayir 
464474,13,3:29:57,90339,0,-0.487330,0.000000,0.487330,0.025505,32.130001,3.273476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.594648,-0.365713,2.266603,0,hayir 
464474,14,3:29:58,90332,0,-0.494827,0.000000,0.494827,0.008330,32.110001,3.273476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.587254,-0.288849,2.300367,0,hayir 
464474,15,3:29:59,90337,0,-0.470858,0.000000,0.470858,0.031274,32.119999,3.302318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.632045,-0.299048,2.331807,0,hayir 
464474,16,3:30:0,90337,0,-0.510178,0.000000,0.510178,0.043688,32.099998,3.283090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.476945,-0.238557,2.390785,0,hayir 
464474,17,3:30:1,90335,0,-0.312220,0.000000,0.312220,-0.219953,32.090000,3.254249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.591067,-0.314766,2.439188,0,hayir 
464474,18,3:30:2,90336,0,-0.388316,0.000000,0.388316,0.084551,32.080002,3.259056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.526419,-0.272037,2.490692,0,hayir 
464474,19,3:30:3,90335,0,-0.479604,0.000000,0.479604,0.101431,32.070000,3.273476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.489585,-0.345021,2.531880,0,hayir 
464474,1,3:30:32,90338,0,-0.758911,0.000000,0.758911,-0.374959,31.480000,3.244635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.522257,-0.179713,0.027414,0,hayir 
464474,2,3:30:33,90345,0,-0.647064,0.000000,0.647064,-0.124274,31.469999,3.230215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.525254,-0.245057,0.070572,0,hayir 
464474,3,3:30:34,90343,0,-0.540405,0.000000,0.540405,-0.118510,31.450001,3.254249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.559234,-0.229318,0.122350,0,hayir 
464474,4,3:30:35,90347,0,-0.654744,0.000000,0.654744,0.127044,31.440001,3.263863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bekleme,0.523650,-0.287781,0.151690,0,hayir 
