Takim No, Paket No, Zaman, Basinc1, Basinc2, Yukseklik1 , yukseklik2, Irtifa Farki, Inis Hizi, Sicaklik, Pil Gerilimi, GPS Longtitude1, GPS Latitude1, GPS Altitude1, GPS Latitude2, GPS Longtitude, GPS Altitude2, Uydu Statusu, Pitch, Roll, Yaw, Donus Sayisi, Video Aktarim Bilgisi
464474,23,1:25:2,90445,0,0.099141,0.000000,-0.099141,-0.101431,23.959999,3.050526,33.985083,38.350024,955.700012,0.000000,0.000000,0.000000,Bekleme,1.411808,-0.227343,0.291143,0,hayir 
464474,1,1:25:3,90448,0,0.061137,0.000000,-0.061137,0.042227,23.959999,2.555368,33.985083,38.350024,955.700012,0.000000,0.000000,0.000000,Bekleme,1.494643,-0.205367,0.314008,0,hayir 
464474,2,1:25:4,90447,0,0.198029,0.000000,-0.198029,-0.152102,23.950001,3.050526,33.985083,38.350024,955.700012,0.000000,0.000000,0.000000,Bekleme,1.520100,-0.278483,0.324039,0,hayir 
464474,3,1:25:5,90448,0,0.152369,0.000000,-0.152369,0.050733,23.959999,3.050526,33.985083,38.350024,955.700012,0.000000,0.000000,0.000000,Bekleme,1.447170,-0.313565,0.336599,0,hayir 
464474,4,1:25:6,90444,0,0.182821,0.000000,-0.182821,-0.033835,23.969999,3.050526,33.985083,38.350024,955.599976,0.000000,0.000000,0.000000,Bekleme,1.509169,-0.370810,0.353689,0,hayir 
464474,5,1:25:7,90449,0,0.105497,0.000000,-0.105497,0.070201,23.950001,3.050526,33.985083,38.350020,955.700012,0.000000,0.000000,0.000000,Bekleme,1.530812,-0.314358,0.371040,0,hayir 
464474,6,1:25:8,90449,0,0.045853,0.000000,-0.045853,0.066271,23.940001,3.050526,33.985083,38.350020,955.700012,0.000000,0.000000,0.000000,Bekleme,1.523005,-0.248978,0.380691,0,hayir 
464474,7,1:25:9,90449,0,0.061091,0.000000,-0.061091,-0.016932,23.930000,3.046105,33.985083,38.350020,955.700012,0.000000,0.000000,0.000000,Bekleme,1.510910,-0.235496,0.387925,0,hayir 
464474,8,1:25:10,90455,0,-0.030146,0.000000,0.030146,0.101375,23.959999,3.050526,33.985083,38.350020,955.700012,0.000000,0.000000,0.000000,Bekleme,1.450389,-0.302695,0.408324,0,hayir 
464474,9,1:25:11,90450,0,0.023102,0.000000,-0.023102,-0.059165,23.950001,3.050526,33.985083,38.350020,955.700012,0.000000,0.000000,0.000000,Bekleme,1.502561,-0.351646,0.425345,0,hayir 
