Takim No, Paket No, Zaman, Basinc1, Basinc2, Yukseklik1 , yukseklik2, Irtifa Farki, Inis Hizi, Sicaklik, Pil Gerilimi, GPS Longtitude1, GPS Latitude1, GPS Altitude1, GPS Latitude2, GPS Longtitude, GPS Altitude2, Uydu Statusu, Pitch, Roll, Yaw, Donus Sayisi, Video Aktarim Bilgisi
464474,47,1:34:7,90432,90179,0.962271,0.000000,-0.962271,0.031065,24.320000,15.177474,33.985116,38.350004,968.099976,33.985000,38.349756,0.000000,Bekleme,2.436161,5.016348,123.112640,0,hayir 
464474,49,1:34:9,90438,90180,1.039382,0.000094,-1.039288,-0.182550,24.330000,15.177474,33.985128,38.350004,968.900024,33.985000,38.349760,0.000000,Bekleme,1.116642,3.691198,-152.900452,0,hayir 
464474,50,1:34:10,90435,90178,0.966293,0.000076,-0.966217,0.081209,24.340000,15.177474,33.985128,38.350008,969.099976,33.985000,38.349760,0.000000,Bekleme,0.399520,4.783955,-151.352509,0,hayir 
464474,55,1:34:15,90433,90179,1.004385,0.000000,-1.004385,-0.046882,24.370001,15.173053,33.985124,38.350008,968.500000,33.985000,38.349736,0.000000,Bekleme,5.142002,3.218158,-152.347977,0,hayir 
464474,60,1:34:20,90430,90177,0.983309,-0.000000,-0.983309,0.031149,24.400000,15.173053,33.985116,38.350016,967.400024,33.985000,38.349727,0.000000,Bekleme,-7.347798,4.148036,-155.065109,0,hayir 
464474,62,1:34:23,90432,90179,1.109690,-0.000000,-1.109690,-0.125624,24.379999,15.115579,33.985116,38.350016,967.200012,33.985000,38.349723,0.000000,Bekleme,-0.698087,2.272535,-154.460464,0,hayir 
464474,64,1:34:25,90434,90180,0.976229,0.000076,-0.976153,0.115716,24.410000,15.173053,33.985111,38.350016,966.900024,33.985000,38.349723,0.000000,Bekleme,4.173245,1.961866,-153.947754,0,hayir 
464474,65,1:34:26,90436,90181,0.943502,0.000000,-0.943502,0.036364,24.410000,15.173053,33.985111,38.350016,966.900024,33.985000,38.349727,0.000000,Bekleme,4.030306,2.083750,-153.617691,0,hayir 
464474,68,1:34:29,90433,90181,0.983305,-0.000000,-0.983305,0.202866,24.440001,15.173053,33.985111,38.350016,966.700012,33.985000,38.349731,0.000000,Bekleme,5.456008,2.821345,-153.081726,0,hayir 
464474,71,1:34:32,90437,90183,0.997310,0.000000,-0.997310,-0.093551,24.410000,15.168632,33.985107,38.350020,965.799988,33.985000,38.349727,0.000000,Bekleme,-4.755131,7.694736,169.787720,0,hayir 
464474,72,1:34:33,90430,90179,1.080373,-0.000000,-1.080373,-0.092293,24.410000,15.173053,33.985107,38.350020,965.799988,33.985000,38.349727,0.000000,Bekleme,-1.218784,5.290272,169.327194,0,hayir 
464474,73,1:34:34,90434,90178,0.966293,-0.000000,-0.966293,0.126755,24.410000,15.173053,33.985107,38.350020,965.500000,33.985000,38.349731,0.000000,Bekleme,-0.561404,5.790031,166.039291,0,hayir 
464474,74,1:34:35,90432,90179,0.989126,0.000094,-0.989031,-0.025369,24.430000,15.168632,33.985107,38.350020,965.500000,33.985000,38.349736,0.000000,Bekleme,-0.083023,4.674797,173.912125,0,hayir 
464474,77,1:34:38,90430,90178,1.018343,0.000094,-1.018249,-0.015556,24.430000,15.168632,33.985103,38.350016,965.200012,33.985000,38.349744,0.000000,Bekleme,-9.451662,12.877358,-175.484909,0,hayir 
464474,78,1:34:39,90436,90179,0.768468,0.000094,-0.768374,0.277639,24.420000,15.173053,33.985103,38.350016,964.400024,33.985000,38.349744,0.000000,Bekleme,8.098719,0.008642,-172.267563,0,hayir 
464474,79,1:34:40,90436,90180,0.616389,0.000076,-0.616313,0.168977,24.410000,15.177474,33.985103,38.350020,964.099976,33.985000,38.349744,0.000000,Bekleme,3.159970,1.990682,-160.803940,0,hayir 
464474,80,1:34:41,90438,90180,0.639186,0.000094,-0.639092,-0.025330,24.410000,15.168632,33.985103,38.350020,964.000000,33.985000,38.349744,0.000000,Bekleme,4.958322,4.381304,-161.895004,0,hayir 
464474,82,1:34:43,90438,90179,0.547828,0.000000,-0.547828,0.194508,24.410000,15.168632,33.985103,38.350020,963.900024,33.985000,38.349736,0.000000,Bekleme,4.377167,4.882744,-162.303558,0,hayir 
464474,84,1:34:45,90437,90179,0.526837,0.000000,-0.526837,-0.054572,24.400000,15.164210,33.985103,38.350020,963.900024,33.985000,38.349740,0.000000,Bekleme,4.167665,5.252970,-162.500397,0,hayir 
464474,85,1:34:46,90438,90179,0.410960,-0.000000,-0.410960,0.128752,24.410000,15.168632,33.985103,38.350016,964.200012,33.985000,38.349744,0.000000,Bekleme,3.531085,4.807384,-162.649094,0,hayir 
464474,89,1:34:51,90438,90177,0.611014,0.000094,-0.610919,-0.210618,24.440001,15.168632,33.985107,38.350008,964.700012,33.985000,38.349744,0.000000,Bekleme,5.706747,4.032791,-160.627716,0,hayir 
464474,90,1:34:52,90440,90181,0.623978,0.000000,-0.623978,-0.014405,24.430000,15.164210,33.985107,38.350008,964.700012,33.985000,38.349744,0.000000,Bekleme,6.011590,3.449599,-160.512772,0,hayir 
464474,91,1:34:53,90438,90180,0.380544,0.000000,-0.380544,0.270482,24.410000,15.164210,33.985107,38.350008,964.500000,33.985000,38.349740,0.000000,Bekleme,6.828744,0.388160,-160.503357,0,hayir 
464474,99,1:35:1,90437,90178,0.639165,-19166292.000000,-19166292.000000,-0.023371,24.450001,15.164210,33.985107,38.350000,965.799988,33.985000,38.349744,0.000000,Bekleme,10.287823,-1.263922,-159.661438,0,hayir 
464474,101,1:35:3,90437,90177,0.519883,0.000094,-0.519789,-0.078810,24.480000,15.164210,33.985103,38.350012,964.200012,34.111000,38.349744,0.000000,Bekleme,13.552567,-0.348915,-158.843430,0,hayir 
464474,103,1:35:5,90440,90172,0.765583,-19166292.000000,-19166292.000000,-0.132598,24.490000,15.164210,33.985095,38.350016,964.200012,33.985000,38.349752,0.000000,Bekleme,13.796641,-1.402709,-158.918304,0,hayir 
464474,105,1:35:7,90436,90174,0.709435,0.000000,-0.709435,0.014944,24.520000,15.155369,33.985095,38.350016,963.799988,33.985000,38.349752,0.000000,Bekleme,13.152210,-3.246091,-159.037354,0,hayir 
464474,106,1:35:8,90444,90175,0.707637,-0.000000,-0.707637,0.001998,24.530001,15.159789,33.985095,38.350016,963.799988,33.985000,38.349756,0.000000,Bekleme,13.316617,-4.058100,-159.184265,0,hayir 
464474,107,1:35:9,90440,90175,0.585948,-0.000000,-0.585948,0.135210,24.530001,15.164210,33.985091,38.350020,963.400024,33.985000,38.349760,0.000000,Bekleme,14.002445,-5.517993,-159.191162,0,hayir 
464474,109,1:35:11,90438,90181,0.709430,0.000000,-0.709430,-0.137214,24.530001,15.164210,33.985095,38.350020,962.400024,33.985000,38.349768,0.000000,Bekleme,-3.321032,-2.363474,179.042221,0,hayir 
464474,110,1:35:12,90435,90174,0.532654,0.000094,-0.532560,0.196418,24.530001,15.164210,33.985095,38.350020,962.400024,33.985000,38.349776,0.000000,Bekleme,1.603465,-2.807948,179.648438,0,hayir 
464474,111,1:35:13,90440,90177,0.583059,0.000000,-0.583059,0.124814,24.530001,15.164210,33.985099,38.350016,962.200012,33.985000,38.349780,0.000000,Bekleme,-0.364693,0.257060,177.761810,0,hayir 
464474,114,1:35:16,90436,90178,0.807777,-0.000000,-0.807777,0.031149,24.530001,15.164210,33.985103,38.350016,962.000000,33.985000,38.349797,0.000000,Bekleme,-0.156460,-0.479189,177.749023,0,hayir 
464474,115,1:35:18,90437,90178,0.783717,-0.000000,-0.783717,0.026733,24.510000,15.164210,33.985111,38.350008,962.500000,33.985000,38.349801,0.000000,Bekleme,-0.130855,-0.378735,177.748810,0,hayir 
464474,116,1:35:19,90438,90178,0.867544,0.000000,-0.867544,-0.093141,24.530001,15.159789,33.985111,38.350008,962.500000,33.985000,38.349809,0.000000,Bekleme,-0.210229,-0.254576,177.751053,0,hayir 
464474,120,1:35:23,90436,90177,0.779658,0.000076,-0.779582,0.007820,24.559999,15.159789,33.985116,38.350004,961.700012,33.985000,38.349825,0.000000,Bekleme,-0.147237,-0.402553,177.777908,0,hayir 
464474,122,1:35:25,90437,90178,0.765587,-0.000000,-0.765587,-0.106651,24.590000,15.159789,33.985124,38.349992,963.000000,33.985000,38.349825,0.000000,Bekleme,-0.189456,-0.484192,177.778473,0,hayir 
464474,123,1:35:26,90438,90178,0.760885,-0.000000,-0.760885,0.005225,24.590000,15.155369,33.985124,38.349992,963.000000,33.985000,38.349841,0.000000,Bekleme,-0.165781,-0.416966,177.771744,0,hayir 
464474,124,1:35:27,90438,90180,0.662099,0.000000,-0.662099,0.109762,24.610001,15.159789,33.985128,38.349988,963.400024,33.985000,38.349845,0.000000,Bekleme,-0.207470,-0.371032,177.766296,0,hayir 
464474,126,1:35:29,90438,90175,0.653278,-0.000000,-0.653278,-0.176243,24.629999,15.164210,33.985136,38.349984,963.400024,33.985000,38.349845,0.000000,Bekleme,-0.161366,-0.348228,177.770630,0,hayir 
464474,129,1:35:32,90438,90179,0.744582,0.000094,-0.744488,0.007695,24.629999,15.159789,33.985144,38.349980,964.000000,33.985000,38.349854,0.000000,Bekleme,-0.094352,-0.289321,177.751526,0,hayir 
464474,133,1:35:36,90435,90172,0.681317,-0.000000,-0.681317,0.116963,24.639999,15.159789,33.985148,38.349980,965.599976,33.985000,38.349862,0.000000,Bekleme,-0.127200,-0.324310,177.731186,0,hayir 
464474,134,1:35:37,90439,90171,0.783758,0.000000,-0.783758,-0.113823,24.650000,15.159789,33.985148,38.349980,965.599976,33.985000,38.349862,0.000000,Bekleme,-0.177640,-0.310554,177.723114,0,hayir 
464474,135,1:35:38,90439,90171,0.707596,0.000076,-0.707520,0.084624,24.639999,15.159789,33.985144,38.349980,965.000000,33.985000,38.349862,0.000000,Bekleme,-0.164670,-0.386052,177.726151,0,hayir 
464474,138,1:35:41,90437,90181,0.913039,0.000076,-0.912963,-0.163882,24.650000,15.155369,33.985140,38.349984,964.099976,33.985000,38.349882,0.000000,Bekleme,-0.197720,-0.267834,177.724503,0,hayir 
464474,139,1:35:42,90438,90178,0.715266,0.000094,-0.715172,0.219748,24.639999,15.155369,33.985140,38.349984,964.099976,33.985000,38.349882,0.000000,Bekleme,-0.135147,-0.408295,177.729446,0,hayir 
464474,140,1:35:43,90436,90180,0.875005,0.000000,-0.875005,-0.177488,24.620001,15.155369,33.985144,38.349980,964.700012,33.985000,38.349878,0.000000,Bekleme,-0.254864,-0.462820,177.725342,0,hayir 
464474,141,1:35:44,90433,90179,0.859838,0.000000,-0.859838,0.016852,24.629999,15.155369,33.985144,38.349980,964.700012,33.985000,38.349878,0.000000,Bekleme,-0.228371,-0.393370,177.731201,0,hayir 
464474,145,1:35:49,90437,90177,0.877925,0.000094,-0.877831,-0.132598,24.650000,15.159789,33.985140,38.349988,964.299988,33.985000,38.349910,0.000000,Bekleme,-0.158942,-0.377171,177.756348,0,hayir 
464474,149,1:35:53,90435,90178,0.660245,0.000076,-0.660169,-0.023413,24.680000,15.155369,33.985132,38.349992,965.799988,33.985000,38.349910,0.000000,Bekleme,-0.129150,-0.196894,177.746246,0,hayir 
464474,150,1:35:54,90436,90180,0.867421,-0.000000,-0.867421,-0.230196,24.700001,15.155369,33.985132,38.349992,965.799988,33.985000,38.349910,0.000000,Bekleme,-0.044607,-0.378728,177.735062,0,hayir 
464474,152,1:35:56,90437,90178,0.828810,0.000094,-0.828716,0.000679,24.690001,15.146526,33.985132,38.349988,967.299988,33.985000,38.349906,0.000000,Bekleme,-0.155833,-0.387993,177.736313,0,hayir 
464474,155,1:35:59,90436,90179,0.892001,0.000076,-0.891925,0.000042,24.660000,15.155369,33.985136,38.349976,969.400024,33.985000,38.349898,0.000000,Bekleme,-0.111927,-0.261495,177.728531,0,hayir 
464474,156,1:36:0,90432,90177,0.885000,0.000076,-0.884924,0.109185,24.650000,15.146526,33.985136,38.349976,969.900024,33.985000,38.349894,0.000000,Bekleme,0.151053,-0.759729,177.723572,0,hayir 
464474,157,1:36:1,90433,90176,0.935796,0.000076,-0.935720,-0.056440,24.650000,15.150948,33.985136,38.349972,970.500000,33.985000,38.349894,0.000000,Bekleme,-0.446723,-0.480388,177.780045,0,hayir 
464474,159,1:36:3,90438,90177,0.835848,-0.000000,-0.835848,0.051934,24.650000,15.150948,33.985140,38.349963,972.500000,33.985000,38.349890,0.000000,Bekleme,-0.187872,-0.513435,177.743622,0,hayir 
464474,160,1:36:4,90434,90179,0.890294,0.000076,-0.890218,-0.060496,24.670000,15.150948,33.985140,38.349963,972.500000,33.985000,38.349886,0.000000,Bekleme,-0.079598,-0.225114,177.755707,0,hayir 
464474,161,1:36:5,90437,90178,0.897837,0.000094,-0.897743,-0.008381,24.680000,15.155369,33.985140,38.349963,972.400024,33.985000,38.349886,0.000000,Bekleme,-0.079476,-0.357650,177.747238,0,hayir 
464474,163,1:36:7,90435,90179,0.786621,0.000076,-0.786545,-0.011698,24.709999,15.155369,33.985144,38.349963,972.700012,33.985000,38.349870,0.000000,Bekleme,-0.163194,-0.330930,177.737366,0,hayir 
464474,164,1:36:8,90435,90180,0.814735,-0.000000,-0.814735,-0.124861,24.730000,15.150948,33.985148,38.349955,973.900024,33.985000,38.349870,0.000000,Bekleme,-0.086686,-0.352909,177.743835,0,hayir 
464474,166,1:36:10,90435,90177,0.835736,0.000076,-0.835660,-0.057753,24.760000,15.150948,33.985148,38.349955,973.700012,33.985000,38.349862,0.000000,Bekleme,-0.162647,-0.315670,177.726532,0,hayir 
464474,168,1:36:13,90433,90179,0.807735,0.000076,-0.807658,0.074790,24.760000,15.150948,33.985152,38.349955,974.400024,33.985000,38.349858,0.000000,Bekleme,-0.121382,-0.438533,177.713577,0,hayir 
464474,170,1:36:15,90438,90177,0.709398,-0.000000,-0.709398,0.107901,24.750000,15.146526,33.985160,38.349943,975.799988,33.985000,38.349854,0.000000,Bekleme,-0.220848,-0.232636,177.725418,0,hayir 
464474,174,1:36:19,90436,90181,0.709355,0.000076,-0.709279,0.000042,24.799999,15.146526,33.918506,38.349927,-924.900024,33.985000,38.349845,0.000000,Bekleme,-0.004482,-0.430440,177.666077,0,hayir 
464474,175,1:36:20,90437,90179,0.753342,0.000076,-0.753266,-0.048874,24.809999,15.150948,33.985177,38.349927,367.200012,33.985000,38.349841,0.000000,Bekleme,-0.175289,-0.433741,177.663940,0,hayir 
464474,176,1:36:21,90439,90177,0.776174,-0.000000,-0.776174,-0.025369,24.770000,15.146526,33.985185,38.349923,979.900024,33.985000,38.349841,0.000000,Bekleme,-0.084616,-0.419673,177.665512,0,hayir 
464474,177,1:36:22,90437,90179,0.677221,0.000094,-0.677127,0.109948,24.790001,15.150948,33.985185,38.349919,980.500000,33.985000,38.349841,0.000000,Bekleme,-0.108144,-0.384301,177.665802,0,hayir 
464474,178,1:36:23,90434,90178,0.806590,-19166292.000000,-19166292.000000,-0.143743,24.790001,15.146526,33.985189,38.349915,980.700012,33.985000,38.349837,0.000000,Bekleme,-0.196951,-0.341651,177.653763,0,hayir 
464474,179,1:36:24,90438,90179,0.715261,0.000076,-0.715185,0.101477,24.780001,15.150948,33.985185,38.349919,980.400024,33.985000,38.349833,0.000000,Bekleme,-0.164807,-0.403788,177.672867,0,hayir 
464474,180,1:36:25,90435,90179,0.856887,0.000076,-0.856811,-0.081255,24.790001,15.146526,33.985185,38.349919,980.500000,33.985000,38.349833,0.000000,Bekleme,-0.131584,-0.416639,177.678207,0,hayir 
464474,181,1:36:26,90437,90181,0.814214,0.000000,-0.814214,0.047414,24.799999,15.150948,33.985185,38.349919,980.500000,33.985000,38.349833,0.000000,Bekleme,-0.111592,-0.385063,177.669159,0,hayir 
464474,182,1:36:27,90436,90176,0.776093,-0.000000,-0.776093,0.042357,24.799999,15.146526,33.985185,38.349919,980.299988,33.985000,38.349833,0.000000,Bekleme,-0.140607,-0.372795,177.664490,0,hayir 
464474,184,1:36:29,90438,90180,0.828810,0.000000,-0.828810,-0.024735,24.790001,15.146526,33.985189,38.349919,980.099976,33.985000,38.349825,0.000000,Bekleme,-0.117919,-0.284267,177.674271,0,hayir 
