1099,0:0:31,105,T,0.039516,28.609999,8.457474,-9.933472,-32.745361,2.853394,0.618652,-0.078857,0.644531,-416.650757,-1419.787109,-491.984619,147.771606,STANDBY
1099,0:0:31,106,T,0.039516,28.590000,8.457474,11.108398,-6.553650,6.446838,0.909180,0.176758,0.385254,-491.831451,-1357.047607,-669.405945,148.558014,STANDBY
1099,0:0:31,107,T,0.039516,28.599998,8.457474,18.692017,8.895874,15.380859,0.762695,0.110596,0.498779,-419.783325,-1407.721924,-593.016174,145.330582,STANDBY
1099,0:0:31,108,T,0.039516,28.609999,8.457474,10.124207,4.150391,13.000488,0.743652,0.165771,0.440918,-473.036285,-1390.830444,-625.050598,147.811798,STANDBY
,109,T,-0.091788,28.609999,8.457474,-7.049561,75.477600,-49.659729,0.477295,0.006836,0.743652,-560.747131,-1366.699829,-487.056274,150.991806,STANDBY
0:32,110,T,-0.091788,28.609999,8.457474,0.511169,16.662598,-5.531311,0.793457,0.179199,0.615479,-560.747131,-1342.569214,-491.984619,152.647842,STANDBY
0:0:32,111,T,-0.091788,28.609999,8.453053,4.188538,-13.175964,-23.750305,0.826416,0.193604,0.531006,-595.204956,-1344.982178,-504.305511,158.879593,STANDBY
1099,0:0:32,112,T,-0.078718,28.619999,8.457474,33.355713,24.215698,-23.422241,0.651367,0.537598,0.632568,-754.963928,-1241.220459,-531.411621,168.500534,STANDBY
,0:0:33,113,T,-0.078718,28.629999,8.457474,2.334595,8.285522,23.880005,0.714600,0.333008,0.544189,-764.361389,-1238.807495,-538.804138,170.907425,STANDBY
1099,0:0:33,114,T,-0.078718,28.619999,8.457474,14.404297,13.259888,-13.397217,0.725586,0.609375,0.503174,-786.289124,-1188.133179,-575.766907,172.407654,STANDBY
099,0:0:33,115,T,-0.078718,28.619999,8.457474,-62.919617,-3.608704,-26.283264,0.766357,0.797852,0.541016,-814.481873,-1161.589478,-464.878601,176.184082,STANDBY
