1099,0:0:38,22,C,F,N,0.703186,23.219999,8.400100,0:0:38,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:39,23,C,F,N,0.764272,23.219999,8.369900,0:0:39,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:40,24,C,F,N,0.794912,23.230000,8.382100,0:0:40,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:41,25,C,F,N,0.779592,23.240000,8.403000,0:0:41,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
,26,C,F,N,0.596232,23.250000,8.400100,0:0:42,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
7,C,F,N,0.672638,23.240000,8.369900,0:0:43,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:44,28,C,F,N,0.687958,23.260000,8.382100,0:0:44,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:45,29,C,F,N,0.978180,23.260000,8.403000,0:0:45,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:46,30,C,F,N,1.008728,23.260000,8.400100,0:0:46,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:47,31,C,F,N,0.917084,23.269999,8.369900,0:0:47,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:48,32,C,F,N,0.962860,23.279999,8.382100,0:0:48,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:49,33,C,F,N,1.100454,23.289999,8.403000,0:0:49,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:50,34,C,F,N,0.993500,23.279999,8.400100,0:0:50,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:51,35,C,F,N,0.855916,23.299999,8.369900,0:0:51,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
6,C,F,N,0.855906,23.309999,8.382100,0:0:52,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:53,37,C,F,N,0.825460,23.320000,8.403000,0:0:53,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:54,38,C,F,N,0.764282,23.320000,8.400100,0:0:54,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:55,39,C,F,N,0.917185,23.330000,8.369900,0:0:55,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:56,40,C,F,N,0.764374,23.350000,8.382100,0:0:56,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:57,41,C,F,N,0.840769,23.340000,8.403000,0:0:57,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:58,42,C,F,N,0.962860,23.350000,8.400100,0:0:58,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:59,43,C,F,N,0.932312,23.369999,8.369900,0:0:59,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:1:0,44,C,F,N,0.626760,23.369999,8.382100,0:1:0,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:1:1,45,C,F,N,0.886444,23.369999,8.403000,0:1:1,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
