1099;16:53:47;2;C;F;N;0.665574;29.299999;16.887907;16:53:47;33.71196;38.399422;911.900024;3;LAUNCH_WAIT;CXON
1099;16:53:53;8;T;0.915197;29.439999;16.878139;3.247085;1.096222;8.740201;3.247085;1.096222;8.740201;3.247085;1.096222;8.740201;-10;STANDBY

1099;16:53:54;9;T;0.88615;29.48;16.878139;3.028636;-0.207926;8.417433;3.028636;-0.207926;8.417433;3.028636;-0.207926;8.417433;-10;STANDBY

1099;16:53:55;10;T;0.816039;29.519999;16.878139;2.448108;1.30451;7.99745;2.448108;1.30451;7.99745;2.448108;1.30451;7.99745;-10;STANDBY

1099;16:53:56;11;T;0.706383;29.57;16.878139;2.553841;0.550552;9.134249;2.553841;0.550552;9.134249;2.553841;0.550552;9.134249;-10;STANDBY

1099;16:53:48;3;C;F;N;0.739774;29.32;16.878139;16:53:48;33.711979;38.399418;908.5;3;LAUNCH_WAIT;CXON

1099;16:53:57;12;T;0.94387;29.58;16.878139;2.53695;0.27025;8.817167;2.53695;0.27025;8.817167;2.53695;0.27025;8.817167;-10;STANDBY

1099;16:53:58;13;T;0.597598;29.609999;16.878139;2.523758;0.293251;8.521822;2.523758;0.293251;8.521822;2.523758;0.293251;8.521822;-10;STANDBY

1099;16:53:59;14;T;0.785887;29.639999;16.878139;2.506276;0.05423;8.182528;2.506276;0.05423;8.182528;2.506276;0.05423;8.182528;-10;STANDBY

1099;16:54:0;15;T;0.759108;29.67;16.878139;1.539454;0.320377;7.836782;1.539454;0.320377;7.836782;1.539454;0.320377;7.836782;-10;STANDBY

1099;16:53:49;4;C;F;N;0.805772;29.33;16.883022;16:53:49;33.711979;38.399418;908.5;3;LAUNCH_WAIT;CXON

1099;16:54:1;16;T;0.902656;29.699999;16.873257;2.526856;0.64096;9.55476;2.526856;0.64096;9.55476;2.526856;0.64096;9.55476;-10;STANDBY

1099;16:54:2;17;T;0.712997;29.73;16.868372;2.147285;-0.157505;9.286111;2.147285;-0.157505;9.286111;2.147285;-0.157505;9.286111;-10;STANDBY

1099;16:54:3;18;T;0.729745;29.76;16.878139;2.23983;-0.506576;8.950781;2.23983;-0.506576;8.950781;2.23983;-0.506576;8.950781;-10;STANDBY

1099;16:54:4;19;T;0.649144;29.799999;16.834187;2.397477;-0.376711;8.583079;2.397477;-0.376711;8.583079;2.397477;-0.376711;8.583079;-10;STANDBY

1099;16:53:50;5;C;F;N;0.987183;29.369999;16.883022;16:53:50;33.711987;38.399387;906.5;3;LAUNCH_WAIT;CXON

1099;16:54:5;20;T;0.688255;29.84;16.829302;2.672535;-0.515059;8.441313;2.672535;-0.515059;8.441313;2.672535;-0.515059;8.441313;-10;STANDBY

1099;16:54:6;21;T;0.714563;29.869999;16.868372;2.205156;-0.069806;6.183671;2.205156;-0.069806;6.183671;2.205156;-0.069806;6.183671;-10;STANDBY

1099;16:54:7;22;T;0.814076;29.9;16.873257;2.514398;0.224411;5.837048;2.514398;0.224411;5.837048;2.514398;0.224411;5.837048;-10;STANDBY

