1099,0:3:58,211,C,F,N,0.061401,22.139999,8.369900,0:3:58,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:3:59,212,C,F,N,0.076752,22.139999,8.382100,0:3:59,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
99,0:4:1,213,C,F,N,0.030802,22.139999,8.403000,0:4:1,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:4:2,214,C,F,N,0.214498,22.139999,8.400100,0:4:2,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
5,C,F,N,-0.076335,22.139999,8.369900,0:4:2,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:4:4,216,C,F,N,-0.030396,22.119999,8.382100,0:4:4,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:4:5,217,C,F,N,-0.122182,22.119999,8.403000,0:4:5,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:4:6,218,C,F,N,-0.015137,22.139999,8.400100,0:4:6,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:4:7,219,C,F,N,0.214508,22.139999,8.369900,0:4:7,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
,C,F,N,0.061401,22.139999,8.382100,0:4:8,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
21,C,F,N,-0.045746,22.139999,8.403000,0:4:9,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:4:10,222,C,F,N,0.000203,22.139999,8.400100,0:4:10,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:4:11,223,C,F,N,0.092000,22.150000,8.369900,0:4:11,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:4:12,224,C,F,N,0.076650,22.139999,8.382100,0:4:12,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:4:13,225,C,F,N,0.061401,22.150000,8.403000,0:4:13,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:4:14,226,C,F,N,0.107259,22.160000,8.400100,0:4:14,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:4:15,227,C,F,N,0.107249,22.160000,8.369900,0:4:15,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:4:16,228,C,F,N,0.030711,22.160000,8.382100,0:4:16,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:4:17,229,C,F,N,-0.060994,22.160000,8.403000,0:4:17,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:4:18,230,C,F,N,0.076660,22.160000,8.400100,0:4:18,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:4:19,231,C,F,N,0.045959,22.160000,8.369900,0:4:19,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:4:20,232,C,F,N,-0.061086,22.160000,8.382100,0:4:20,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:4:21,233,C,F,N,0.046061,22.170000,8.403000,0:4:21,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
,234,C,F,N,0.061300,22.160000,8.400100,0:4:22,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:4:23,235,C,F,N,0.107361,22.160000,8.369900,0:4:23,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:4:24,236,C,F,N,-0.045939,22.160000,8.382100,0:4:24,32.734482,39.869904,930.432007,3,LAUNCH_WAIT1099,0:4:25,237,C,F,N,0.260152,22.160000,8.403000,0:4:25,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
9,0:4:26,238,C,F,N,0.015350,22.170000,8.400100,0:4:26,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:4:27,239,C,F,N,-0.015249,22.170000,8.369900,0:4:27,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:4:28,240,C,F,N,0.061310,22.180000,8.382100,0:4:28,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
,241,C,F,N,0.107249,22.170000,8.403000,0:4:29,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:4:30,242,C,F,N,0.015462,22.170000,8.400100,0:4:30,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:4:31,243,C,F,N,0.000112,22.180000,8.369900,0:4:31,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:4:32,244,C,F,N,0.122599,22.189999,8.382100,0:4:32,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:4:33,245,C,F,N,0.092000,22.189999,8.403000,0:4:33,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:4:34,246,C,F,N,0.061300,22.189999,8.400100,0:4:34,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:4:35,247,C,F,N,0.122599,22.170000,8.369900,0:4:35,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
099,0:4:36,248,C,F,N,0.030802,22.180000,8.382100,0:4:36,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
