1099,0:9:46,554,C,F,N,-0.168243,22.369999,8.400100,0:9:46,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMENABLE
1099,0:9:47,555,C,F,N,0.030813,22.369999,8.369900,0:9:47,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMENABLE
1099,0:9:48,556,C,F,N,-0.015045,22.369999,8.382100,0:9:48,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMENABLE
1099,0:9:49,557,C,F,N,-0.152974,22.359999,8.403000,0:9:49,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMENABLE
1099,0:9:50,558,C,F,N,-0.076436,22.359999,8.400100,0:9:50,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMENABLE
1099,0:9:51,559,C,F,N,-0.076335,22.369999,8.369900,0:9:51,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMENABLE
1099,0:9:52,560,C,S,N,-0.076335,22.330000,8.382100,0:9:52,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
:53,561,C,S,N,-0.076335,22.330000,8.403000,0:9:53,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,0:9:54,562,C,S,N,-0.076335,22.320000,8.400100,0:9:54,32.734486,39.869907,929.984009,3,L1099,0:9:55,563,C,S,N,-0.076335,22.320000,8.369900,0:9:55,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,0:9:56,564,C,S,N,-0.076335,22.309999,8.382100,0:9:56,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,0:9:57,565,C,S,N,-0.076335,22.309999,8.403000,0:9:57,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,0:9:58,566,C,S,N,0.000008,22.309999,8.400100,0:9:58,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMP0.000000
1099,0:9:59,567,C,S,N,0.271754,22.320000,8.369900,0:9:59,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMP0.000000
1099,0:10:0,568,C,S,N,0.725412,22.309999,8.382100,0:10:0,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMP0.000000
1099,0:10:1,569,C,S,N,0.725412,22.299999,8.403000,0:10:1,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMP0.000000
1099,0:10:2,570,C,S,N,0.362704,22.299999,8.400100,0:10:2,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMP0.000000
1099,0:10:3,571,C,S,N,0.090407,22.299999,8.369900,0:10:3,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMP0.000000
