92,C,F,N,0.168467,22.219999,8.382100,0:1:58,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:1:59,93,C,F,N,-0.091695,22.219999,8.403000,0:1:59,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:2:0,94,C,F,N,-0.030497,22.219999,8.400100,0:2:0,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:2:1,95,C,F,N,-0.061188,22.219999,8.369900,0:2:1,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:2:2,96,C,F,N,0.000203,22.209999,8.382100,0:2:2,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:2:3,97,C,F,N,0.030701,22.209999,8.403000,0:2:3,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:2:4,98,C,F,N,0.229757,22.199999,8.400100,0:2:4,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:2:5,99,C,F,N,0.183706,22.209999,8.369900,0:2:5,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:2:6,100,C,F,N,0.015371,22.189999,8.382100,0:2:6,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:2:7,101,C,F,N,0.030701,22.199999,8.403000,0:2:7,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:2:8,102,C,F,N,0.214406,22.199999,8.400100,0:2:8,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:2:9,103,C,F,N,0.306295,22.209999,8.369900,0:2:9,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:2:10,104,C,F,N,0.199148,22.189999,8.382100,0:2:10,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:2:11,105,C,F,N,0.015462,22.199999,8.403000,0:2:11,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:2:12,106,C,F,N,0.107351,22.209999,8.400100,0:2:12,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
3,107,C,F,N,0.168457,22.199999,8.369900,0:2:13,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
2:14,108,C,F,N,0.015361,22.209999,8.382100,0:2:14,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:2:15,109,C,F,N,0.107249,22.199999,8.403000,0:2:15,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:2:16,110,C,F,N,0.153208,22.199999,8.400100,0:2:16,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
:2:17,111,C,F,N,0.153300,22.199999,8.369900,0:2:17,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:2:18,112,C,F,N,0.306193,22.189999,8.382100,0:2:18,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:2:19,113,C,F,N,0.137950,22.180000,8.403000,0:2:19,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
4,C,F,N,-0.122386,22.189999,8.400100,0:2:20,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:2:21,115,C,F,N,0.306203,22.189999,8.369900,0:2:21,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:2:22,116,C,F,N,0.168457,22.189999,8.382100,0:2:22,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:2:23,117,C,F,N,0.260264,22.189999,8.403000,0:2:23,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:2:24,118,C,F,N,0.275604,22.189999,8.400100,0:2:24,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:2:25,119,C,F,N,-0.015238,22.189999,8.369900,0:2:25,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:2:26,120,C,F,N,0.045959,22.189999,8.382100,0:2:26,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1,C,F,N,0.183899,22.180000,8.403000,0:2:27,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:2:28,122,C,F,N,0.153117,22.180000,8.400100,0:2:28,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:2:29,123,C,F,N,-0.091797,22.189999,8.369900,0:2:29,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:2:30,124,C,F,N,0.183614,22.180000,8.382100,0:2:30,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:2:31,125,C,F,N,0.153219,22.180000,8.403000,0:2:31,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:2:32,126,C,F,N,0.183716,22.180000,8.400100,0:2:32,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:2:33,127,C,F,N,0.153198,22.180000,8.369900,0:2:33,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
:34,128,C,F,N,0.061300,22.170000,8.382100,0:2:34,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
,0:2:35,129,C,F,N,0.168376,22.180000,8.403000,0:2:35,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:2:36,130,C,F,N,0.107157,22.180000,8.400100,0:2:36,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
