1099,0:0:2,1,T,0.000000,23.439999,8.413263,-10.665894,13.000488,1.304626,0.514648,0.451172,0.785156,-234.964127,-719.999023,-33.646160,-170.094742,STANDBY
1099,0:0:2,2,T,0.000000,23.459999,8.413263,-7.064819,7.125854,2.952576,0.461426,0.404785,0.847656,-228.699081,-666.911560,-38.574528,-166.661331,STANDBY
1099,0:0:2,3,T,0.000000,23.469999,8.413263,0.778198,-3.059387,7.812500,0.427490,0.386230,0.835693,-241.229187,-691.042236,-43.502895,-164.553543,STANDBY
1099,0:0:3,4,T,-0.091492,23.480000,8.413263,2.731323,1.266479,0.823975,0.557373,0.366943,0.814941,-231.831604,-727.238220,-21.325224,-163.331604,STANDBY
1099,0:0:3,5,T,-0.091492,23.480000,8.413263,-7.095337,18.913269,-13.740540,0.520508,0.375000,0.837158,-219.301483,-707.933716,-41.038719,-161.826050,STANDBY
1099,0:0:3,6,T,-0.091492,23.490000,8.408842,25.665283,-17.318726,-12.321472,0.534912,0.460938,0.815918,-260.024353,-700.694519,-43.502895,-159.616180,STANDBY
1099,0:0:3,7,T,0.170541,23.490000,8.413263,1.922607,-3.608704,-6.225586,0.463379,0.466797,0.801758,-253.759308,-671.737732,-38.574528,-158.025879,STANDBY
1099,0:0:4,8,T,0.170541,23.490000,8.413263,-1.419067,-4.798889,8.712769,0.474609,0.494873,0.799805,-285.084595,-695.868347,-43.502895,-158.503571,STANDBY
1099,0:0:4,9,T,0.170541,23.500000,8.413263,-1.358032,7.690430,-3.280640,0.405762,0.548584,0.802734,-253.759308,-681.390015,-23.789415,-158.395844,STANDBY
1099,0:0:4,10,T,0.170541,23.500000,8.413263,-5.569458,7.881165,6.774902,0.398438,0.441406,0.838135,-222.434021,-666.911560,-68.144737,-159.927078,STANDBY
1099,0:0:5,11,T,0.065665,23.500000,8.413263,-7.034302,9.590149,6.820679,0.399414,0.433838,0.877930,-209.903915,-657.259338,-43.502895,-161.930969,STANDBY
1099,0:0:5,12,T,0.065665,23.510000,8.417685,26.435852,-16.632080,-5.393982,0.405273,0.421387,0.870117,-219.301483,-635.541748,-70.608940,-163.227081,STANDBY
1099,0:0:5,13,T,0.065665,23.510000,8.413263,13.427734,-1.091003,5.134583,0.412109,0.469482,0.830078,-247.494247,-671.737732,-28.717781,-162.194778,STANDBY
1099,0:0:5,14,T,0.105111,23.500000,8.413263,7.461548,-0.198364,-0.015259,0.433350,0.514160,0.794189,-291.349640,-671.737732,-63.216389,-160.334641,STANDBY
1099,0:0:6,15,T,0.105111,23.510000,8.413263,1.625061,-0.045776,1.853943,0.467041,0.518799,0.785400,-307.012299,-674.150757,-55.823830,-159.224625,STANDBY
16,T,0.105111,23.510000,8.413263,2.471924,0.419617,0.297546,0.443359,0.534912,0.763428,-319.542389,-678.976929,-55.823830,-157.765549,STANDBY
1099,0:0:6,17,T,0.105111,23.510000,8.413263,1.312256,0.259399,2.578735,0.456299,0.532959,0.771973,-322.674927,-671.737732,-63.216389,-157.817657,STANDBY
1099,0:0:6,18,T,0.144479,23.519999,8.413263,-3.341675,3.654480,3.776550,0.445312,0.505859,0.778809,-347.735168,-657.259338,-48.431274,-157.445709,STANDBY
1099,0:0:7,19,T,0.144479,23.519999,8.413263,7.263184,-14.450073,-12.458801,0.479980,0.605957,0.731445,-322.674927,-691.042236,-53.359642,-155.959137,STANDBY
1099,0:0:7,20,T,0.144479,23.519999,8.413263,4.562378,-11.596680,-13.923645,0.431396,0.586182,0.728516,-316.409882,-695.868347,-48.431274,-155.137161,STANDBY
1099,0:0:7,21,T,-0.025984,23.519999,8.413263,-0.236511,-3.089905,-2.914429,0.516113,0.643799,0.720459,-344.602631,-717.585938,-50.895451,-153.882553,STANDBY
1099,0:0:7,22,T,-0.025984,23.519999,8.413263,5.027771,-9.902954,-9.407043,0.460205,0.596436,0.735352,-341.470093,-695.868347,-58.288006,-154.508011,STANDBY
1099,0:0:8,23,T,-0.025984,23.529999,8.413263,47.325134,-0.953674,-17.730713,0.384277,0.800293,0.626709,-344.602631,-683.803040,-65.680565,-153.452133,STANDBY
1099,0:0:8,24,T,-0.025984,23.529999,8.413263,-16.616821,9.979248,20.111084,0.467041,0.750488,0.594238,-397.855621,-686.216064,-58.288006,-151.423660,STANDBY
1099,0:0:8,25,T,-0.157314,23.529999,8.413263,-30.479431,0.823975,0.427246,0.383789,0.570312,0.754883,-291.349640,-662.085510,-53.359642,-154.411774,STANDBY
1099,0:0:8,26,T,-0.157314,23.539999,8.413263,6.553650,-13.664246,-20.233154,0.378174,0.572266,0.774414,-281.952057,-674.150757,-60.752182,-155.505798,STANDBY
1099,0:0:9,27,T,-0.157314,23.539999,8.413263,8.567810,-22.415161,-26.931763,0.357666,0.785156,0.625977,-354.000214,-710.346741,-53.359642,-152.175232,STANDBY
1099,0:0:9,28,T,-0.039289,23.529999,8.413263,-8.529663,2.189636,-1.625061,0.353516,0.677246,0.702637,-291.349640,-691.042236,-28.717781,-153.372101,STANDBY
1099,0:0:9,29,T,-0.039289,23.539999,8.413263,-4.905701,-8.316040,-7.263184,0.344971,0.651123,0.705566,-266.289429,-710.346741,-33.646160,-155.628937,STANDBY
