1099,0:1:12,188,T,0.498587,24.889999,8.435369,1.045227,-0.305176,1.388550,0.003906,0.028320,1.045410,-507.494110,-968.544434,-21.325224,-152.999634,STANDBY
1099,0:1:12,189,T,0.210066,24.889999,8.439790,1.205444,-0.366211,1.426697,-0.000488,0.025146,1.046143,-507.494110,-983.022827,-26.253605,-153.027374,STANDBY
1099,0:1:12,190,T,0.210066,24.889999,8.439790,1.014709,-0.503540,1.403809,-0.009033,0.029541,1.051270,-501.229065,-949.239990,-26.253605,-152.883820,STANDBY
1099,0:1:13,191,T,0.210066,24.900000,8.439790,1.205444,-0.396729,1.396179,0.007080,0.017578,1.045654,-498.096527,-956.479126,-33.646160,-152.660034,STANDBY
1099,0:1:13,192,T,0.210066,24.910000,8.439790,1.213074,-0.236511,1.510620,0.000488,0.015869,1.048340,-498.096527,-942.000732,-18.861050,-152.671280,STANDBY
1099,0:1:13,193,T,0.039603,24.920000,8.435369,0.984192,-0.518799,1.274109,-0.009521,0.029785,1.040039,-513.759155,-968.544434,-26.253605,-152.776779,STANDBY
1099,0:1:13,194,T,0.039603,24.920000,8.439790,1.152039,-0.221252,1.487732,0.003662,0.018799,1.046143,-482.433868,-949.239990,3.316620,-152.426102,STANDBY
1099,0:1:14,195,T,0.039603,24.920000,8.439790,1.152039,-0.328064,1.502991,0.009033,0.012939,1.046875,-504.361572,-961.305176,-48.431274,-152.506699,STANDBY
1099,0:1:14,196,T,0.301950,24.920000,8.439790,1.014709,-0.411987,1.373291,-0.000244,0.023682,1.048340,-485.566406,-956.479126,-18.861050,-152.539825,STANDBY
1099,0:1:14,197,T,0.301950,24.920000,8.439790,1.136780,-0.381470,1.380920,0.010254,0.031982,1.043701,-523.156738,-956.479126,-33.646160,-152.286011,STANDBY
1099,0:1:14,198,T,0.301950,24.920000,8.435369,1.144409,-0.389099,1.586914,0.007080,0.021973,1.050781,-482.433868,-968.544434,-16.396858,-152.498413,STANDBY
1099,0:1:15,199,T,0.301950,24.930000,8.439790,0.854492,-0.602722,1.296997,-0.007812,0.034912,1.051270,-510.626648,-985.435852,-28.717781,-152.589127,STANDBY
1099,0:1:15,200,T,0.459281,24.930000,8.470737,0.991821,-0.221252,2.151489,-0.007324,0.006836,1.067627,-520.024231,-949.239990,-31.181971,-152.636108,STANDBY
1099,0:1:15,201,T,0.459281,24.939999,8.461895,1.243591,-0.534058,1.350403,-0.011719,0.006836,1.050781,-494.963989,-963.718323,-26.253605,-152.692444,STANDBY
1099,0:1:15,202,T,0.459281,24.939999,8.466316,1.152039,-0.312805,1.380920,-0.001221,0.040039,1.042969,-504.361572,-961.305176,-9.004302,-152.470184,STANDBY
1099,0:1:16,203,T,0.419931,24.939999,8.461895,1.113892,-0.122070,1.457214,0.011475,0.011230,1.048340,-520.024231,-954.066101,-26.253605,-152.511932,STANDBY
1099,0:1:16,204,T,0.419931,24.939999,8.466316,1.205444,-0.343323,1.487732,0.005371,0.015625,1.047852,-491.831451,-999.914307,-38.574528,-152.505524,STANDBY
1099,0:1:16,205,T,0.419931,24.939999,8.457474,0.869751,-0.541687,1.380920,0.005859,0.021973,1.041992,-507.494110,-954.066101,-26.253605,-152.534119,STANDBY
