1099,0:12:5,72,C,S,N,496.619171,23.340000,8.382100,0:12:5,32.734482,39.869904,930.432007,3,ASCENT,SIMP0.000000
1099,0:12:6,73,C,S,N,496.619171,23.340000,8.403000,0:12:6,32.734482,39.869907,931.729980,3,ASCENT,SIMP0.000000
1099,0:12:7,74,C,S,N,496.619171,23.340000,8.400100,0:12:7,32.734486,39.869907,929.984009,3,ASCENT,SIMP0.000000
1099,0:12:8,75,C,S,N,496.619171,23.330000,8.369900,0:12:8,32.734482,39.869907,932.109985,3,ASCENT,SIMP0.000000
1099,0:0:22,1,T,0.000000,24.219999,8.413263,1.167297,-0.381470,1.434326,0.011719,0.023438,1.047119,-256.891846,-553.497681,18.101732,-168.987122,STANDBY
1099,0:0:23,2,T,0.000000,24.250000,8.413263,1.098633,-0.457764,1.457214,0.009277,0.026855,1.048828,-250.626785,-572.802185,1099,0:0:23,3,T,0.000000,24.260000,8.413263,1.113892,-0.312805,1.396179,0.012451,0.030518,1.048584,-256.891846,-567.976013,23.030098,-161.376038,STANDBY
1099,0:0:23,4,T,-0.576896,24.269999,8.417685,1.129150,-0.297546,1.480103,0.012939,0.027344,1.048340,-253.759308,-551.084595,20.565924,-159.606339,STANDBY
1099,0:0:23,5,T,-0.576896,24.279999,8.413263,1.106262,-0.305176,1.495361,0.013916,0.025146,1.042969,-241.229187,-551.084595,15.637543,-157.559418,STANDBY
1099,0:0:24,6,T,-0.576896,24.279999,8.413263,1.121521,-0.389099,1.457214,0.010498,0.025146,1.048096,-263.156891,-548.671509,3.316620,-156.611023,STANDBY
1099,0:0:24,7,T,-0.380214,24.279999,8.413263,1.091003,-0.305176,1.502991,0.010010,0.025146,1.050293,-241.229187,-560.736877,25.494289,-156.525711,STANDBY
1099,0:0:24,8,T,-0.380214,24.289999,8.413263,1.197815,-0.312805,1.525879,0.014160,0.028076,1.050537,-253.759308,-565.562988,30.422655,-155.897934,STANDBY
1099,0:0:25,9,T,-0.380214,24.279999,8.413263,1.060486,-0.312805,1.480103,0.011719,0.025879,1.042236,-272.554474,-555.910706,5.780810,-155.941742,STANDBY
1099,0:0:25,10,T,-0.380214,24.289999,8.413263,1.129150,-0.350952,1.434326,0.012451,0.025635,1.053467,-247.494247,-560.736877,20.565924,-155.167862,STANDBY
1099,0:0:25,11,T,-0.314471,24.299999,8.413263,1.060486,-0.343323,1.510620,0.012207,0.027344,1.043213,-278.819519,-541.432373,30.422655,-155.688675,STANDBY
1099,0:0:25,12,T,-0.314471,24.299999,8.413263,1.098633,-0.267029,1.457214,0.011963,0.029053,1.052734,-275.687012,-529.367004,23.030098,-155.653000,STANDBY
1099,0:0:26,13,T,-0.314471,24.299999,8.413263,1.098633,-0.389099,1.480103,0.012695,0.031006,1.045410,-260.024353,-541.432373,20.565924,-155.258301,STANDBY
1099,0:0:26,14,T,-0.275260,24.299999,8.413263,1.136780,-0.366211,1.441956,0.015869,0.025879,1.043457,-260.024353,-546.258484,20.565924,-155.364929,STANDBY
1099,0:0:26,15,T,-0.275260,24.309999,8.413263,1.075745,-0.312805,1.441956,0.014893,0.026855,1.041260,-247.494247,-526.953979,35.351036,-155.510406,STANDBY
1099,0:0:26,16,T,-0.275260,24.309999,8.413263,1.197815,-0.274658,1.358032,0.013184,0.028564,1.045898,-269.421967,-548.671509,-6.540112,-154.857315,STANDBY
1099,0:0:27,17,T,-0.275260,24.309999,8.413263,1.174927,-0.328064,1.419067,0.010986,0.024170,1.035400,-253.759308,-536.606201,20.565924,-155.292175,STANDBY
