1099,0:0:4,1,C,F,N,0.107178,22.410000,8.403000,0:0:4,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:5,2,C,F,N,-0.122528,22.400000,8.400100,0:0:5,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:6,3,C,F,N,0.137695,22.420000,8.369900,0:0:6,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:7,4,C,F,N,0.199005,22.410000,8.382100,0:0:7,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:8,5,C,F,N,-0.107279,22.430000,8.403000,0:0:8,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:9,6,C,F,N,-0.061228,22.430000,8.400100,0:0:9,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:10,7,C,F,N,-0.030619,22.430000,8.369900,0:0:10,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:11,8,C,F,N,-0.030701,22.439999,8.382100,0:0:11,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
0:0:12,9,C,F,N,-0.061320,22.449999,8.403000,0:0:12,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:13,10,C,F,N,0.183573,22.449999,8.400100,0:0:13,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:14,11,C,F,N,0.122518,22.459999,8.369900,0:0:14,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:15,12,C,F,N,0.106995,22.459999,8.382100,0:0:15,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:16,13,C,F,N,-0.076670,22.469999,8.403000,0:0:16,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:17,14,C,F,N,0.061117,22.459999,8.400100,0:0:17,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
0:0:18,15,C,F,N,0.091736,22.469999,8.369900,0:0:18,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:19,16,C,F,N,0.045868,22.469999,8.382100,0:0:19,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:20,17,C,F,N,0.137604,22.469999,8.403000,0:0:20,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:21,18,C,F,N,0.183573,22.469999,8.400100,0:0:21,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
:22,19,C,F,N,0.107086,22.480000,8.369900,0:0:22,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:23,20,C,F,N,0.168406,22.480000,8.382100,0:0:23,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:24,21,C,F,N,0.091838,22.480000,8.403000,0:0:24,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
0:25,22,C,F,N,0.137695,22.490000,8.400100,0:0:25,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:26,23,C,F,N,0.275574,22.490000,8.369900,0:0:26,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
24,C,F,N,0.352061,22.490000,8.382100,0:0:27,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:28,25,C,F,N,0.229624,22.490000,8.403000,0:0:28,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:29,26,C,F,N,0.122355,22.490000,8.400100,0:0:29,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:30,27,C,F,N,-0.000092,22.490000,8.369900,0:0:30,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:31,28,C,F,N,0.214274,22.510000,8.382100,0:0:31,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:32,29,C,F,N,0.245056,22.500000,8.403000,0:0:32,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
0,C,F,N,0.214355,22.519999,8.400100,0:0:33,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:34,31,C,F,N,0.398051,22.510000,8.369900,0:0:34,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:35,32,C,F,N,0.382792,22.500000,8.382100,0:0:35,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:36,33,C,F,N,0.566559,22.529999,8.403000,0:0:36,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
7,34,C,F,N,0.551107,22.539999,8.400100,0:0:37,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:38,35,C,F,N,0.444010,22.570000,8.369900,0:0:38,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
99,0:0:39,36,C,F,N,0.275584,22.580000,8.382100,0:0:39,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:40,37,C,F,N,0.367330,22.590000,8.403000,0:0:40,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:41,38,C,F,N,0.183655,22.609999,8.400100,0:0:41,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:42,39,C,F,N,0.290934,22.619999,8.369900,0:0:42,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:43,40,C,F,N,0.520579,22.629999,8.382100,0:0:43,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
41,C,F,N,0.535940,22.650000,8.403000,0:0:44,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:45,42,C,F,N,0.536021,22.660000,8.400100,0:0:45,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
0:46,43,C,F,N,0.581909,22.660000,8.369900,0:0:46,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:47,44,C,F,N,0.321554,22.650000,8.382100,0:0:47,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
48,45,C,F,N,0.428741,22.660000,8.403000,0:0:48,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:49,46,C,F,N,0.474701,22.670000,8.400100,0:0:49,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:50,47,C,F,N,0.474711,22.680000,8.369900,0:0:50,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:51,48,C,F,N,0.352081,22.699999,8.382100,0:0:51,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:52,49,C,F,N,0.459452,22.680000,8.403000,0:0:52,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:53,50,C,F,N,0.735067,22.680000,8.400100,0:0:53,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:54,51,C,F,N,0.612508,22.680000,8.369900,0:0:54,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
:0:55,52,C,F,N,0.566539,22.689999,8.382100,0:0:55,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:56,53,C,F,N,0.536031,22.689999,8.403000,0:0:56,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:57,54,C,F,N,0.597158,22.689999,8.400100,0:0:57,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
,0:0:58,55,C,F,N,0.551280,22.680000,8.369900,0:0:58,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:59,56,C,F,N,0.566640,22.699999,8.382100,0:0:59,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:1:0,57,C,F,N,0.505330,22.709999,8.403000,0:1:0,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:1:1,58,C,F,N,0.597168,22.699999,8.400100,0:1:1,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:1:2,59,C,F,N,0.597168,22.699999,8.369900,0:1:2,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:1:3,60,C,F,N,0.658488,22.709999,8.382100,0:1:3,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1:4,61,C,F,N,0.520579,22.709999,8.403000,0:1:4,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:1:6,62,C,F,N,0.474711,22.709999,8.400100,0:1:6,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:1:7,63,C,F,N,0.459259,22.730000,8.369900,0:1:7,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:1:7,64,C,F,N,0.275492,22.730000,8.382100,0:1:7,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:1:9,65,C,F,N,0.198832,22.730000,8.403000,0:1:9,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:1:10,66,C,F,N,0.229624,22.730000,8.400100,0:1:10,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:1:10,67,C,F,N,0.015259,22.730000,8.369900,0:1:10,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:1:12,68,C,F,N,-0.321554,22.740000,8.382100,0:1:12,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:1:13,69,C,F,N,-0.306224,22.740000,8.403000,0:1:13,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
