1099;16:55:43;115;T;1.63244;33.540001;16.824419;14.196863;1.934643;65.450363;14.196863;1.934643;65.450363;14.196863;1.934643;65.450363;-10;STANDBY
1099;16:54:14;29;C;F;N;0.775017;30.15;16.868372;16:54:14;33.712025;38.399254;905.400024;3;LAUNCH_WAIT;CXON
1099;16:55:44;116;T;1.469552;33.57;16.824419;-8.630094;-4.031519;-101.334541;-8.630094;-4.031519;-101.334541;-8.630094;-4.031519;-101.334541;-10;STANDBY
1099;16:55:45;117;T;1.368627;33.59;16.824419;1.896206;-2.788263;-71.188354;1.896206;-2.788263;-71.188354;1.896206;-2.788263;-71.188354;-10;STANDBY
1099;16:55:46;118;T;1.438622;33.610001;16.824419;2.902807;-4.67538;-71.39386;2.902807;-4.67538;-71.39386;2.902807;-4.67538;-71.39386;-10;STANDBY
1099;16:55:47;119;T;1.612269;33.639999;16.824419;1.468865;-4.685228;-82.249588;1.468865;-4.685228;-82.249588;1.468865;-4.685228;-82.249588;-10;STANDBY
1099;16:54:15;30;C;F;N;0.924898;30.199999;16.873257;16:54:15;33.712025;38.399254;905.400024;3;LAUNCH_WAIT;CXON
1099;16:55:48;120;T;1.671581;33.66;16.829302;1.561628;-6.89319;160.949936;1.561628;-6.89319;160.949936;1.561628;-6.89319;160.949936;-10;STANDBY
1099;16:55:49;121;T;1.832317;33.68;16.824419;1.265016;-0.144996;108.769203;1.265016;-0.144996;108.769203;1.265016;-0.144996;108.769203;-10;STANDBY
1099;16:55:50;122;T;1.636536;33.709999;16.824419;10.095727;-2.161371;-176.062088;10.095727;-2.161371;-176.062088;10.095727;-2.161371;-176.062088;-10;STANDBY
1099;16:55:51;123;T;1.72933;33.73;16.824419;2.96612;-6.515394;-164.577682;2.96612;-6.515394;-164.577682;2.96612;-6.515394;-164.577682;-10;STANDBY
1099;16:54:16;31;C;F;N;1.003941;30.23;16.868372;16:54:16;33.712036;38.399292;903.799988;3;LAUNCH_WAIT;CXON
1099;16:55:52;124;T;1.653512;33.75;16.824419;0.547897;-2.972876;162.456955;0.547897;-2.972876;162.456955;0.547897;-2.972876;162.456955;-10;STANDBY
1099;16:55:53;125;T;1.325248;33.77;16.819534;-1.873701;-1.243697;150.333862;-1.873701;-1.243697;150.333862;-1.873701;-1.243697;150.333862;-10;STANDBY
1099;16:55:54;126;T;1.53145;33.790001;16.824419;-6.545348;-7.299919;90.547592;-6.545348;-7.299919;90.547592;-6.545348;-7.299919;90.547592;-10;STANDBY
1099;16:55:55;127;T;1.592389;33.809998;16.824419;0.296319;-0.928563;90.547592;0.296319;-0.928563;90.547592;0.296319;-0.928563;90.547592;-10;STANDBY
1099;16:54:17;32;C;F;N;0.997466;30.26;16.868372;16:54:17;33.712036;38.399292;903.799988;3;LAUNCH_WAIT;CXON
1099;16:55:56;128;T;1.793174;33.82;16.824419;-6.250357;-4.782422;105.691574;-6.250357;-4.782422;105.691574;-6.250357;-4.782422;105.691574;-10;STANDBY
1099;16:55:57;129;T;2.125111;33.849998;16.819534;1.012763;-1.64088;111.975273;1.012763;-1.64088;111.975273;1.012763;-1.64088;111.975273;-10;STANDBY
1099;16:55:58;130;T;1.853009;33.860001;16.824419;0.974444;2.928977;101.589508;0.974444;2.928977;101.589508;0.974444;2.928977;101.589508;-10;STANDBY
