1099;16:56:54;185;T;1.430395;35.130001;16.795116;-0.189782;-2.662955;84.873413;-0.189782;-2.662955;84.873413;-0.189782;-2.662955;84.873413;3;STANDBY
1099;16:56:55;186;T;1.368611;35.16;16.795116;0.597319;-2.572889;84.716866;0.597319;-2.572889;84.716866;0.597319;-2.572889;84.716866;3;STANDBY
1099;16:56:56;187;T;1.368347;35.18;16.799999;-0.127491;-2.334963;84.306297;-0.127491;-2.334963;84.306297;-0.127491;-2.334963;84.306297;3;STANDBY
1099;16:54:33;47;C;F;N;1.4943;30.779999;16.858604;16:54:33;33.712029;38.399319;906.700012;3;LAUNCH_WAIT;CXON
1099;16:56:57;188;T;1.498446;35.219997;16.795116;-0.511423;-2.605165;83.66954;-0.511423;-2.605165;83.66954;-0.511423;-2.605165;83.66954;3;STANDBY
1099;16:56:58;189;T;1.556123;35.239998;16.795116;-0.517362;-2.660432;82.703865;-0.517362;-2.660432;82.703865;-0.517362;-2.660432;82.703865;3;STANDBY
1099;16:56:59;190;T;1.700405;35.259998;16.795116;0.320395;-1.512364;83.929749;0.320395;-1.512364;83.929749;0.320395;-1.512364;83.929749;3;STANDBY
1099;16:57:0;191;T;1.55202;35.299999;16.790232;1.216269;0.087195;90.717911;1.216269;0.087195;90.717911;1.216269;0.087195;90.717911;3;STANDBY
1099;16:54:34;48;C;F;N;1.382957;30.83;16.858604;16:54:34;33.712029;38.399319;906.700012;3;LAUNCH_WAIT;CXON
1099;16:57:1;192;T;1.735769;35.32;16.795116;0.955635;-1.864485;90.454643;0.955635;-1.864485;90.454643;0.955635;-1.864485;90.454643;3;STANDBY
1099;16:57:2;193;T;1.59122;35.360001;16.790232;0.501175;-2.145026;88.304794;0.501175;-2.145026;88.304794;0.501175;-2.145026;88.304794;3;STANDBY
1099;16:57:3;194;T;1.791127;35.369999;16.790232;0.452477;-3.154345;86.922165;0.452477;-3.154345;86.922165;0.452477;-3.154345;86.922165;3;STANDBY
1099;16:57:4;195;T;1.696943;35.399998;16.790232;0.665615;-1.879079;86.80352;0.665615;-1.879079;86.80352;0.665615;-1.879079;86.80352;3;STANDBY
