1099;16:53:53;8;C;F;N;0.915197;29.439999;16.878139;16:53:53;33.71199;38.399342;906.599976;3;LAUNCH_WAIT;CXON
1099;16:54:17;32;T;0.997466;30.26;16.868372;2.492127;1.976377;1.687209;2.492127;1.976377;1.687209;2.492127;1.976377;1.687209;-10;STANDBY
1099;16:54:18;33;T;0.733612;30.299999;16.868372;1.69414;2.05316;1.250916;1.69414;2.05316;1.250916;1.69414;2.05316;1.250916;-10;STANDBY
1099;16:54:19;34;T;0.619537;30.33;16.863489;1.574392;2.569014;7.886304;1.574392;2.569014;7.886304;1.574392;2.569014;7.886304;-10;STANDBY
1099;16:54:20;35;T;0.69032;30.369999;16.863489;1.244628;2.431431;8.336312;1.244628;2.431431;8.336312;1.244628;2.431431;8.336312;-10;STANDBY
1099;16:53:54;9;C;F;N;0.88615;29.48;16.878139;16:53:54;33.712002;38.399319;-3894.699951;3;LAUNCH_WAIT;CXON
1099;16:54:21;36;T;0.692406;30.389999;16.829302;1.027532;2.752459;1.836697;1.027532;2.752459;1.836697;1.027532;2.752459;1.836697;-10;STANDBY
1099;16:54:22;37;T;0.760451;30.439999;16.858604;1.706522;1.400373;1.522994;1.706522;1.400373;1.522994;1.706522;1.400373;1.522994;-10;STANDBY
1099;16:54:24;38;T;0.842249;30.48;16.858604;2.113149;0.80694;1.120113;2.113149;0.80694;1.120113;2.113149;0.80694;1.120113;-10;STANDBY
1099;16:54:25;39;T;0.836666;30.529999;16.868372;2.422963;-0.253907;0.734804;2.422963;-0.253907;0.734804;2.422963;-0.253907;0.734804;-10;STANDBY
1099;16:53:55;10;C;F;N;0.816039;29.519999;16.878139;16:53:55;33.712002;38.399319;906.599976;3;LAUNCH_WAIT;CXON
1099;16:54:26;40;T;0.906741;30.549999;16.863489;2.942903;0.914681;2.858619;2.942903;0.914681;2.858619;2.942903;0.914681;2.858619;-10;STANDBY
1099;16:54:27;41;T;0.894406;30.59;16.858604;2.589609;-0.492296;2.624357;2.589609;-0.492296;2.624357;2.589609;-0.492296;2.624357;-10;STANDBY
1099;16:54:28;42;T;0.884098;30.619999;16.858604;2.80147;0.437721;3.014491;2.80147;0.437721;3.014491;2.80147;0.437721;3.014491;-10;STANDBY
1099;16:54:29;43;T;1.101134;30.67;16.858604;1.565428;1.36802;-1.312979;1.565428;1.36802;-1.312979;1.565428;1.36802;-1.312979;-10;STANDBY
1099;16:53:56;11;C;F;N;0.706383;29.57;16.878139;16:53:56;33.712002;38.399319;905.900024;3;LAUNCH_WAIT;CXON
1099;16:54:30;44;T;1.119118;30.689999;16.863489;2.557384;-0.035877;-1.735653;2.557384;-0.035877;-1.735653;2.557384;-0.035877;-1.735653;-10;STANDBY
1099;16:54:31;45;T;1.160352;30.719999;16.858604;2.689856;-0.177429;-2.086731;2.689856;-0.177429;-2.086731;2.689856;-0.177429;-2.086731;-10;STANDBY
1099;16:54:32;46;T;1.447012;30.76;16.858604;4.275968;-0.065471;54.432442;4.275968;-0.065471;54.432442;4.275968;-0.065471;54.432442;-10;STANDBY
1099;16:54:33;47;T;1.4943;30.779999;16.858604;3.0692;-0.792346;73.771149;3.0692;-0.792346;73.771149;3.0692;-0.792346;73.771149;-10;STANDBY
1099;16:53:57;12;C;F;N;0.94387;29.58;16.878139;16:53:57;33.712002;38.399319;905.900024;3;LAUNCH_WAIT;CXON
1099;16:54:34;48;T;1.382957;30.83;16.858604;2.810246;-8.37849;10.885031;2.810246;-8.37849;10.885031;2.810246;-8.37849;10.885031;-10;STANDBY
1099;16:54:35;49;T;1.364452;30.879999;16.858604;4.583372;-8.284482;-95.19368;4.583372;-8.284482;-95.19368;4.583372;-8.284482;-95.19368;-10;STANDBY
1099;16:54:36;50;T;1.382978;30.929998;16.858604;6.232769;-7.798417;-58.908257;6.232769;-7.798417;-58.908257;6.232769;-7.798417;-58.908257;-10;STANDBY
1099;16:54:37;51;T;1.486078;30.969999;16.858604;6.527482;-1.488664;32.352009;6.527482;-1.488664;32.352009;6.527482;-1.488664;32.352009;-10;STANDBY
1099;16:53:58;13;C;F;N;0.597598;29.609999;16.878139;16:53:58;33.712002;38.399315;905.700012;3;LAUNCH_WAIT;CXON
1099;16:54:38;52;T;1.39659;31;16.858604;14.464355;-4.812464;96.485306;14.464355;-4.812464;96.485306;14.464355;-4.812464;96.485306;-10;STANDBY
1099;16:54:39;53;T;1.564405;31.049999;16.853722;-0.080432;7.267784;150.536911;-0.080432;7.267784;150.536911;-0.080432;7.267784;150.536911;-10;STANDBY
1099;16:54:40;54;T;1.543812;31.09;16.858604;-15.03223;-23.810137;170.624771;-15.03223;-23.810137;170.624771;-15.03223;-23.810137;170.624771;-10;STANDBY
