1099,0:0:2,1,T,0.000000,26.760000,8.417685,-10.726929,-11.245728,-35.934448,0.237549,0.084229,1.036377,-529.421814,-705.520569,-146.998688,-156.240768,STANDBY
1099,0:0:2,2,T,0.000000,26.769999,8.417685,-14.724731,64.361572,187.995911,0.185791,-0.074219,0.908691,-516.891724,-681.390015,-142.070297,-151.435959,STANDBY
1099,0:0:2,3,T,0.000000,26.779999,8.413263,-29.907227,-15.830994,249.992371,-0.500244,-0.129150,0.918701,-410.385712,-995.088135,-92.786613,-168.601883,STANDBY
1099,0:0:3,4,T,0.157401,26.789999,8.413263,10.490417,-17.715454,92.170715,0.220947,0.106934,0.942383,-72.072655,-1164.002441,-112.500076,-179.273010,STANDBY
1099,0:0:3,5,T,0.157401,26.779999,8.417685,6.454468,13.252258,145.156860,-0.225586,0.356934,1.063965,-59.542538,-1101.262939,-82.929848,177.536789,STANDBY
1099,0:0:3,6,T,0.157401,26.789999,8.413263,1.899719,17.280579,72.166443,-0.078125,0.190186,1.049316,109.613998,-1028.871094,-68.144737,171.548599,STANDBY
1099,0:0:3,7,T,-0.144191,26.789999,8.413263,-25.993347,-9.262085,38.574219,0.124023,0.151611,1.045410,225.517563,-997.501282,-95.250786,167.430542,STANDBY
1099,0:0:4,8,T,-0.144191,26.799999,8.413263,3.929138,-10.848999,6.584167,0.244385,0.139160,0.972168,209.854919,-1019.218750,-87.858231,167.434326,STANDBY
1099,0:0:4,9,T,-0.144191,26.789999,8.413263,11.703491,-1.930237,13.366699,0.084473,0.113770,1.016846,175.397095,-978.196716,-85.394058,168.103958,STANDBY
1099,0:0:4,10,T,-0.144191,26.809999,8.413263,24.650574,2.922058,-16.098022,0.010498,0.236816,1.006348,62.626080,-1002.327332,-70.608940,170.032379,STANDBY
1099,0:0:5,11,T,-0.131121,26.809999,8.413263,17.753601,-2.120972,9.696960,-0.110596,0.363281,0.981934,6.240556,-1002.327332,-60.752182,173.531128,STANDBY
1099,0:0:5,12,T,-0.131121,26.809999,8.413263,10.078430,-1.213074,-8.850098,0.032715,0.505615,0.938232,-84.602768,-1019.218750,-78.001503,176.861160,STANDBY
1099,0:0:5,13,T,-0.131121,26.820000,8.417685,9.002686,0.518799,-3.753662,-0.007324,0.498779,0.920654,-122.193100,-1024.044922,-68.144737,179.592880,STANDBY
1099,0:0:5,14,T,-0.353978,26.809999,8.417685,8.651733,-2.891541,0.038147,0.009766,0.535400,0.902832,-128.458160,-1033.697144,-73.073120,-177.413284,STANDBY
1099,0:0:6,15,T,-0.353978,26.820000,8.413263,5.935669,-2.288818,-8.636475,0.035156,0.617432,0.866455,-178.578629,-1014.392700,-53.359642,-176.464249,STANDBY
1099,0:0:6,16,T,-0.353978,26.820000,8.413263,1.037598,4.554749,6.011963,-0.069824,0.522461,0.891602,-187.976212,-1007.153442,-80.465675,-175.173370,STANDBY
1099,0:0:6,17,T,-0.353978,26.830000,8.413263,7.873535,0.686646,-9.918213,-0.046387,0.541992,0.870361,-197.373795,-1004.740417,-53.359642,-174.390015,STANDBY
1099,0:0:6,18,T,-0.668605,26.830000,8.413263,9.025574,-1.045227,-8.308411,-0.062988,0.629883,0.855469,-231.831604,-1011.979553,-80.465675,-172.974274,STANDBY
1099,0:0:7,19,T,-0.668605,26.840000,8.413263,3.448486,0.305176,-4.188538,-0.034912,0.601562,0.857910,-228.699081,-990.262024,-53.359642,-172.936752,STANDBY
1099,0:0:7,20,T,-0.668605,26.830000,8.413263,-1.258850,0.419617,2.662659,-0.050781,0.590088,0.862549,-203.638855,-995.088135,-78.001503,-172.217728,STANDBY
1099,0:0:7,21,T,-0.262155,26.830000,8.413263,-8.750916,8.361816,13.145447,-0.081543,0.495850,0.861572,-234.964127,-999.914307,-63.216389,-172.041138,STANDBY
1099,0:0:7,22,T,-0.262155,26.830000,8.413263,4.127502,-4.074097,1.907349,-0.045898,0.615479,0.854980,-269.421967,-997.501282,-65.680565,-171.898605,STANDBY
1099,0:0:8,23,T,-0.262155,26.840000,8.413263,-5.073547,-2.624512,2.937317,-0.044434,0.592285,0.855225,-231.831604,-1002.327332,-95.250786,-172.046692,STANDBY
1099,0:0:8,24,T,-0.262155,26.849998,8.413263,2.822876,-1.960754,-0.686646,-0.070312,0.614990,0.856934,-228.699081,-995.088135,-58.288006,-171.930878,STANDBY
1099,0:0:8,25,T,-0.222866,26.840000,8.413263,-1.846313,0.846863,2.807617,-0.080322,0.561279,0.869629,-228.699081,-995.088135,-82.929848,-171.743607,STANDBY
1099,0:0:8,26,T,-0.222866,26.849998,8.413263,-0.228882,0.854492,3.944397,-0.083984,0.565186,0.862549,-213.036453,-1002.327332,-95.250786,-172.125458,STANDBY
1099,0:0:9,27,T,-0.222866,26.849998,8.413263,1.274109,-1.686096,1.808167,-0.075195,0.562256,0.860107,-197.373795,-970.957458,-82.929848,-171.996231,STANDBY
1099,0:0:9,28,T,-0.196742,26.849998,8.413263,2.601624,-0.816345,-1.136780,-0.047119,0.557861,0.858643,-231.831604,-1007.153442,-65.680565,-171.846115,STANDBY
1099,0:0:9,29,T,-0.196742,26.859999,8.413263,4.417419,0.366211,-2.815247,-0.087891,0.616943,0.869385,-216.168961,-995.088135,-73.073120,-171.689850,STANDBY
1099,0:0:10,30,T,-0.196742,26.859999,8.413263,2.380371,-0.038147,0.259399,-0.060059,0.600342,0.843262,-231.831604,-1007.153442,-95.250786,-171.626663,STANDBY
1099,0:0:10,31,T,-0.196742,26.849998,8.413263,3.349304,0.961304,-1.533508,-0.090820,0.620117,0.845459,-219.301483,-978.196716,-85.394058,-171.223694,STANDBY
1099,0:0:10,32,T,-0.301575,26.859999,8.475158,0.335693,1.235962,2.960205,-0.096680,0.627930,0.835205,-250.626785,-987.848877,-60.752182,-170.941055,STANDBY
1099,0:0:10,33,T,-0.301575,26.869999,8.466316,2.784729,-0.114441,4.119873,-0.070312,0.606689,0.864014,-253.759308,-999.914307,-87.858231,-170.990845,STANDBY
1099,0:0:11,34,T,-0.301575,26.869999,8.466316,0.579834,2.899170,-1.113892,-0.096680,0.572754,0.854492,-263.156891,-987.848877,-85.394058,-170.897293,STANDBY
1099,0:0:11,35,T,-0.144182,26.869999,8.461895,-0.602722,1.670837,-0.732422,-0.067139,0.608643,0.846191,-238.096664,-978.196716,-55.823830,-171.159882,STANDBY
1099,0:0:11,36,T,-0.144182,26.859999,8.461895,3.990173,-0.968933,4.112244,-0.089844,0.584717,0.862305,-228.699081,-975.783691,-68.144737,-171.325241,STANDBY
1099,0:0:11,37,T,-0.144182,26.859999,8.461895,2.273560,-0.175476,2.471924,-0.105957,0.599854,0.811768,-263.156891,-987.848877,-90.322411,-171.094009,STANDBY
1099,0:0:12,38,T,-0.144182,26.869999,8.457474,-1.235962,1.495361,2.815247,-0.073242,0.570557,0.852295,-225.566544,-1002.327332,-50.895451,-171.233536,STANDBY
1099,0:0:12,39,T,-0.222883,26.859999,8.453053,0.770569,-0.526428,-0.465393,-0.107666,0.612549,0.832275,-244.361725,-983.022827,-75.537292,-171.055267,STANDBY
1099,0:0:12,40,T,-0.222883,26.859999,8.457474,1.342773,0.831604,-2.410889,-0.082275,0.603027,0.851562,-234.964127,-999.914307,-73.073120,-171.181549,STANDBY
1099,0:0:12,41,T,-0.222883,26.869999,8.461895,0.190735,1.457214,3.646851,-0.095703,0.599121,0.839844,-231.831604,-973.370605,-65.680565,-170.775497,STANDBY
,42,T,0.170393,26.879999,8.457474,-1.274109,-1.884460,4.478455,-0.072754,0.575195,0.858398,-238.096664,-987.848877,-65.680565,-170.564178,STANDBY
1099,0:0:13,43,T,0.170393,26.879999,8.457474,0.526428,-1.571655,-0.228882,-0.092041,0.567139,0.857910,-253.759308,-995.088135,-73.073120,-170.674561,STANDBY
1099,0:0:13,44,T,0.170393,26.879999,8.453053,3.166199,-0.900269,3.265381,-0.073486,0.608887,0.847656,-260.024353,-980.609741,-68.144737,-170.744720,STANDBY
1099,0:0:13,45,T,0.170393,26.879999,8.457474,2.807617,0.022888,3.623962,-0.097656,0.584229,0.844971,-244.361725,-978.196716,-70.608940,-170.765564,STANDBY
1099,0:0:14,46,T,-0.118042,26.889999,8.457474,5.157471,-3.059387,0.801086,-0.037109,0.621094,0.844238,-238.096664,-987.848877,-80.465675,-170.702393,STANDBY
