1099,18:15:4,11,C,F,N,-0.090769,25.580000,8.369900,18:15:4,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,NO
1099,18:15:5,12,C,F,N,-0.271790,25.570000,8.382100,18:15:5,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,NO
1099,18:15:6,13,C,F,N,-0.271759,25.580000,8.403000,18:15:6,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,NO
099,18:15:7,14,C,F,N,-0.166148,25.590000,8.400100,18:15:7,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,NO
1099,18:15:8,15,C,F,N,-0.256653,25.580000,8.369900,18:15:8,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,NO
1099,18:15:9,16,C,F,N,-0.150940,25.590000,8.382100,18:15:9,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,NO
1099,18:15:10,17,C,F,N,-0.151011,25.590000,8.403000,18:15:10,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,NO
1099,18:15:11,18,C,F,N,-0.211436,25.590000,8.400100,18:15:11,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,NO
9,18:0:0,19,C,F,N,-0.241597,25.599998,8.369900,18:0:0,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,ST18:0:0
1099,18:0:1,20,C,F,N,-0.030355,25.609999,8.382100,18:0:1,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,ST18:0:0
99,18:0:2,21,C,F,N,-0.452850,25.609999,8.403000,18:0:2,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,ST18:0:0
,18:0:3,22,C,F,N,-0.332194,25.609999,8.400100,18:0:3,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,ST18:0:0
:4,23,C,F,N,-0.362284,25.609999,8.369900,18:0:4,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMENABLE
1099,18:0:5,24,C,F,N,-0.332194,25.590000,8.382100,18:0:5,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMENABLE
1099,18:0:6,25,C,S,N,0.000007,25.580000,8.403000,18:0:6,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:7,26,C,S,N,0.000007,25.559999,8.400100,18:0:7,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:8,27,C,S,N,0.000007,25.559999,8.369900,18:0:8,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:9,28,C,S,N,0.000007,25.559999,8.382100,18:0:9,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:10,29,C,S,N,0.000007,25.559999,8.403000,18:0:10,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:11,30,C,S,N,0.000007,25.549999,8.400100,18:0:11,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:12,31,C,S,N,0.000007,25.549999,8.369900,18:0:12,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:13,32,C,S,N,0.000007,25.549999,8.382100,18:0:13,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:14,33,C,S,N,0.000007,25.549999,8.403000,18:0:14,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:15,34,C,S,N,0.000007,25.549999,8.400100,18:0:15,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:16,35,C,S,N,0.000007,25.549999,8.369900,18:0:16,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:17,36,C,S,N,0.000007,25.539999,8.382100,18:0:17,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:0:18,37,C,S,N,0.000007,25.549999,8.403000,18:0:18,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
