1099,0:47:25,3,C,F,N,-0.075114,25.910000,8.369900,0:47:25,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,NO
1099,0:47:26,4,C,F,N,-0.060262,25.910000,8.382100,0:47:26,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:47:27,5,C,F,N,0.121043,25.920000,8.403000,0:47:27,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:47:28,6,C,F,N,0.015310,25.949999,8.400100,0:47:28,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
,0:47:29,7,C,F,N,0.015299,25.939999,8.369900,0:47:29,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:47:30,8,C,F,N,0.151113,25.939999,8.382100,0:47:30,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMENABLE
1099,0:47:31,9,C,S,N,0.151113,25.900000,8.403000,0:47:31,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,0:47:32,10,C,S,N,0.151113,25.900000,8.400100,0:47:32,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,0:47:33,11,C,S,N,0.151113,25.900000,8.369900,0:47:33,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,0:47:34,12,C,S,N,0.151113,25.910000,8.382100,0:47:34,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,0:47:35,13,C,S,N,0.151113,25.900000,8.403000,0:47:35,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,0:47:36,14,C,S,N,0.151113,25.900000,8.400100,0:47:36,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,0:47:37,15,C,S,N,0.000008,25.900000,8.369900,0:47:37,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:39,16,C,S,N,0.271754,25.900000,8.382100,0:47:39,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:40,17,C,S,N,0.725412,25.900000,8.403000,0:47:40,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:41,18,C,S,N,0.725412,25.910000,8.400100,0:47:41,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:42,19,C,S,N,0.362704,25.910000,8.369900,0:47:42,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,S1099,0:47:43,20,C,S,N,0.090407,25.900000,8.382100,0:47:43,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:44,21,C,S,N,0.271754,25.910000,8.403000,0:47:44,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:45,22,C,S,N,0.090407,25.900000,8.400100,0:47:45,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:46,23,C,S,N,0.635008,25.900000,8.369900,0:47:46,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:47,24,C,S,N,0.362704,25.910000,8.382100,0:47:47,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:48,25,C,S,N,0.635008,25.910000,8.403000,0:47:48,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:49,26,C,S,N,0.090407,25.910000,8.400100,0:47:49,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:50,27,C,S,N,0.090407,25.910000,8.369900,0:47:50,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:51,28,C,S,N,0.362704,25.910000,8.382100,0:47:51,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:52,29,C,S,N,-0.181883,25.910000,8.403000,0:47:52,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:53,30,C,S,N,0.000008,25.910000,8.400100,0:47:53,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:54,31,C,S,N,0.544056,25.910000,8.369900,0:47:54,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:55,32,C,S,N,0.362704,25.910000,8.382100,0:47:55,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:56,33,C,S,N,-0.090938,25.910000,8.403000,0:47:56,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:57,34,C,S,N,0.453653,25.889999,8.400100,0:47:57,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMP0.000000
1099,0:47:58,35,C,S,N,10.528354,25.889999,8.369900,0:47:58,32.734482,39.869907,932.109985,3,ASCENT,SIMP0.000000
1099,0:47:59,36,C,S,N,46.187252,25.900000,8.382100,0:47:59,32.734482,39.869904,930.432007,3,ASCENT,SIMP0.000000
1099,0:48:0,37,C,S,N,114.670578,25.910000,8.403000,0:48:0,32.734482,39.869907,931.729980,3,ASCENT,SIMP0.000000
1099,0:48:1,38,C,S,N,195.632553,25.910000,8.400100,0:48:1,32.734486,39.869907,929.984009,3,ASCENT,SIMP0.000000
1099,0:48:2,39,C,S,N,282.931854,25.900000,8.369900,0:48:2,32.734482,39.869907,932.109985,3,AS1099,0:48:3,40,C,S,N,362.055267,25.900000,8.382100,0:48:3,32.734482,39.869904,930.432007,3,ASCENT,SIMP0.000000
1099,0:48:4,41,C,S,N,430.627350,25.910000,8.403000,0:48:4,32.734482,39.869907,931.729980,3,ROCKET_SEPERATION,SIMP0.000000
1099,0:48:5,42,C,S,N,496.619171,25.900000,8.400100,0:48:5,32.734486,39.869907,929.984009,3,ROCKET_SEPERATION,SIMP0.000000
1099,0:48:6,43,C,S,N,577.247559,25.900000,8.369900,0:48:6,32.734482,39.869907,932.109985,3,ROCKET_SEPERATION,SIMP0.000000
1099,0:48:7,44,C,S,N,602.822937,25.900000,8.382100,0:48:7,32.734482,39.869904,930.432007,3,ROCKET_SEPERATION,SIMP0.000000
