1099,0:0:13,1,C,F,N,0.152944,22.080000,8.403000,0:0:13,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:14,2,C,F,N,0.382446,22.100000,8.400100,0:0:14,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:15,3,C,F,N,0.413208,22.119999,8.369900,0:0:15,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:16,4,C,F,N,0.459066,22.139999,8.382100,0:0:16,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:17,5,C,F,N,0.382507,22.160000,8.403000,0:0:17,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:18,6,C,F,N,0.321330,22.180000,8.400100,0:0:18,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:19,7,C,F,N,0.428548,22.199999,8.369900,0:0:19,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
8,C,F,N,0.550924,22.219999,8.382100,0:0:20,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:21,9,C,F,N,0.244802,22.240000,8.403000,0:0:21,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:22,10,C,F,N,0.443705,22.260000,8.400100,0:0:22,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
0:23,11,C,F,N,0.382517,22.299999,8.369900,0:0:23,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
0:24,12,C,F,N,0.596853,22.320000,8.382100,0:0:24,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:25,13,C,F,N,0.535583,22.340000,8.403000,0:0:25,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:26,14,C,F,N,0.474223,22.359999,8.400100,0:0:26,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:27,15,C,F,N,0.550914,22.389999,8.369900,0:0:27,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:28,16,C,F,N,0.443695,22.410000,8.382100,0:0:28,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:29,17,C,F,N,0.627268,22.430000,8.403000,0:0:29,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:30,18,C,F,N,0.719228,22.469999,8.400100,0:0:30,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:31,19,C,F,N,0.581421,22.500000,8.369900,0:0:31,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:32,20,C,F,N,0.489746,22.529999,8.382100,0:0:32,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
21,C,F,N,0.428355,22.549999,8.403000,0:0:33,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,0:0:34,22,C,F,N,0.397766,22.590000,8.400100,0:0:34,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:35,23,C,F,N,0.550924,22.600000,8.369900,0:0:35,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:36,24,C,F,N,0.642700,22.619999,8.382100,0:0:36,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:37,25,C,F,N,0.535594,22.650000,8.403000,0:0:37,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
,C,F,N,0.505076,22.680000,8.400100,0:0:38,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
:39,27,C,F,N,0.351847,22.699999,8.369900,0:0:39,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
1099,0:0:40,28,C,F,N,0.367279,22.719999,8.382100,0:0:40,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:41,29,C,F,N,0.428548,22.750000,8.403000,0:0:41,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
,30,C,F,N,0.642782,22.769999,8.400100,0:0:42,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,0:0:43,31,C,F,N,0.550934,22.799999,8.369900,0:0:43,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
44,32,C,F,N,0.627462,22.820000,8.382100,0:0:44,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
1099,0:0:45,33,C,F,N,0.596771,22.850000,8.403000,0:0:45,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
