1099,18:7:31,9,C,F,N,0.014842,25.299999,8.403000,18:7:31,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,NO
2,10,C,F,N,-0.135986,25.289999,8.400100,18:7:32,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,NO
18:7:33,11,C,F,N,-0.362345,25.289999,8.369900,18:7:33,32.734482,39.869907,932.109985,3,LAUNCH1099,18:7:34,12,C,F,N,-0.226583,25.309999,8.382100,18:7:34,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
13,C,F,N,-0.196320,25.309999,8.403000,18:7:35,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,18:7:36,14,C,F,N,-0.211528,25.330000,8.400100,18:7:36,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,18:7:37,15,C,F,N,-0.332275,25.330000,8.369900,18:7:37,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,CXON
38,16,C,F,N,-0.407562,25.330000,8.382100,18:7:38,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,CXON
,18:7:39,17,C,F,N,-0.151113,25.340000,8.403000,18:7:39,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,CXON
1099,18:7:40,18,C,F,N,-0.196309,25.330000,8.400100,18:7:40,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,CXON
1099,18:7:41,19,C,F,N,-0.226491,25.340000,8.369900,18:7:41,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMENABLE
1099,18:7:42,20,C,S,N,-0.000013,25.309999,8.382100,18:7:42,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1,C,S,N,-0.000013,25.299999,8.403000,18:7:43,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:7:44,22,C,S,N,-0.000013,25.299999,8.400100,18:7:44,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:7:45,23,C,S,N,-0.000013,25.309999,8.369900,18:7:45,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
24,C,S,N,-0.000013,25.289999,8.382100,18:7:46,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:7:47,25,C,S,N,-0.000013,25.309999,8.403000,18:7:47,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:7:48,26,C,S,N,-0.000013,25.320000,8.400100,18:7:48,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
99,18:7:49,27,C,S,N,-0.000013,25.320000,8.369900,18:7:49,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:7:50,28,C,S,N,-0.000013,25.320000,8.382100,18:7:50,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:20,1,C,F,N,0.105703,25.359999,8.403000,18:8:20,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,NO
1099,18:8:21,2,C,F,N,0.241394,25.369999,8.400100,18:8:21,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,NO
1099,18:8:22,3,C,F,N,0.271739,25.369999,8.369900,18:8:22,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,NO
23,4,C,F,N,0.211334,25.359999,8.382100,18:8:23,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,NO
099,18:8:24,5,C,F,N,0.226542,25.369999,8.403000,18:8:24,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,NO
1099,18:8:25,6,C,F,N,0.377360,25.369999,8.400100,18:8:25,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,NO
1099,18:8:26,7,C,F,N,0.045461,25.379999,8.369900,18:8:26,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,NO
1099,18:8:27,8,C,F,N,0.332153,25.400000,8.382100,18:8:27,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMENABLE
8:28,9,C,S,N,0.000007,25.350000,8.403000,18:8:28,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
18:8:29,10,C,S,N,0.000007,25.350000,8.400100,18:8:29,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:30,11,C,S,N,0.000007,25.369999,8.369900,18:8:30,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:31,12,C,S,N,0.000007,25.359999,8.382100,18:8:31,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:32,13,C,S,N,0.000007,25.350000,8.403000,18:8:32,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:33,14,C,S,N,0.000007,25.359999,8.400100,18:8:33,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:34,15,C,S,N,0.000007,25.379999,8.369900,18:8:34,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:35,16,C,S,N,0.000007,25.359999,8.382100,18:8:35,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:36,17,C,S,N,0.000007,25.369999,8.403000,18:8:36,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:37,18,C,S,N,0.000007,25.359999,8.400100,18:8:37,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:38,19,C,S,N,0.000007,25.379999,8.369900,18:8:38,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:39,20,C,S,N,0.000007,25.379999,8.382100,18:8:39,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:40,21,C,S,N,0.000007,25.379999,8.403000,18:8:40,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:41,22,C,S,N,0.000007,25.369999,8.400100,18:8:41,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:42,23,C,S,N,0.000007,25.379999,8.369900,18:8:42,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:43,24,C,S,N,0.000007,25.379999,8.382100,18:8:43,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:44,25,C,S,N,0.000007,25.379999,8.403000,18:8:44,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:45,26,C,S,N,0.000007,25.389999,8.400100,18:8:45,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:46,27,C,S,N,0.000007,25.389999,8.369900,18:8:46,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:47,28,C,S,N,0.000007,25.379999,8.382100,18:8:47,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:48,29,C,S,N,0.000007,25.400000,8.403000,18:8:48,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:49,30,C,S,N,0.000007,25.389999,8.400100,18:8:49,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:50,31,C,S,N,0.000007,25.389999,8.369900,18:8:50,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:52,32,C,S,N,0.000007,25.389999,8.382100,18:8:52,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:53,33,C,S,N,0.000007,25.389999,8.403000,18:8:53,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:54,34,C,S,N,0.000007,25.400000,8.400100,18:8:54,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:55,35,C,S,N,0.000007,25.400000,8.369900,18:8:55,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:56,36,C,S,N,0.000007,25.410000,8.382100,18:8:56,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:57,37,C,S,N,0.000007,25.410000,8.403000,18:8:57,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:58,38,C,S,N,0.000007,25.410000,8.400100,18:8:58,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:8:59,39,C,S,N,0.000007,25.410000,8.369900,18:8:59,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
1099,18:9:0,40,C,S,N,0.000007,25.410000,8.382100,18:9:0,32.734482,39.869904,930.432007,3,LAUNCH_WAIT,SIMACTIVE
1099,18:9:1,41,C,S,N,0.000007,25.400000,8.403000,18:9:1,32.734482,39.869907,931.729980,3,LAUNCH_WAIT,SIMACTIVE
1099,18:9:2,42,C,S,N,0.000007,25.400000,8.400100,18:9:2,32.734486,39.869907,929.984009,3,LAUNCH_WAIT,SIMACTIVE
1099,18:9:3,43,C,S,N,0.000007,25.400000,8.369900,18:9:3,32.734482,39.869907,932.109985,3,LAUNCH_WAIT,SIMACTIVE
